Timestamp,Bar,Action,Direction,Price,Quantity,Notes
2025-11-21 08:35:30,910,ENTRY,LONG,24164.25,1,EnterLong_Bar1|ATR=8.16|ADX=25.05|RSI=59.2|MACDH=2.458|BW=0.0000|Accel=2.0256|GradStab=1.4445|VOL=1|VPM=2.00
2025-11-21 08:38:00,915,EXIT,LONG,24158.50,1,VALIDATION_FAILED:FastGrad<=0.0571(need>0.18)|ATR=7.57|ADX=19.54|RSI=52.1|MACDH=1.806|BW=0.0001|Accel=-0.9622|GradStab=1.1094|VOL=1|VPM=2.00
2025-11-21 08:38:30,916,ENTRY,SHORT,24152.50,1,EnterShort_Bar1|ATR=7.44|ADX=19.52|RSI=46.9|MACDH=0.848|BW=0.0000|Accel=-0.9195|GradStab=1.1762|VOL=1|VPM=2.00
2025-11-21 08:40:30,920,EXIT,SHORT,24159.25,1,VALIDATION_FAILED:FastGrad>=0.8662(need<-0.18)|ATR=7.81|ADX=18.42|RSI=53.3|MACDH=0.497|BW=0.0000|Accel=1.5802|GradStab=1.4191|VOL=1|VPM=2.00
2025-11-21 08:41:00,921,ENTRY,LONG,24160.75,1,EnterLong_Bar1|ATR=7.58|ADX=17.33|RSI=54.4|MACDH=0.784|BW=0.0000|Accel=0.0822|GradStab=1.1827|VOL=1|VPM=2.00
2025-11-21 08:46:00,931,EXIT,LONG,24166.75,1,VALIDATION_FAILED:FastGrad<=-0.2840(need>0.18)|ATR=6.44|ADX=15.24|RSI=53.9|MACDH=0.361|BW=0.0001|Accel=-0.5025|GradStab=0.6591|VOL=1|VPM=2.00
2025-11-21 08:47:30,934,ENTRY,LONG,24170.75,1,EnterLong_Bar1|ATR=6.18|ADX=13.29|RSI=57.7|MACDH=-0.025|BW=0.0001|Accel=0.5735|GradStab=0.8039|VOL=1|VPM=2.00
2025-11-21 08:48:30,936,EXIT,LONG,24170.75,1,VALIDATION_FAILED:FastGrad<=0.1798(need>0.18)|ATR=6.33|ADX=13.90|RSI=56.0|MACDH=0.001|BW=0.0001|Accel=-0.7066|GradStab=0.5733|VOL=1|VPM=2.00
2025-11-21 08:54:30,948,ENTRY,SHORT,24170.00,1,EnterShort_Bar1|ATR=7.55|ADX=20.88|RSI=45.4|MACDH=-1.309|BW=0.0001|Accel=-2.5124|GradStab=1.3146|VOL=1|VPM=2.00
2025-11-21 08:58:30,956,EXIT,SHORT,24178.50,1,VALIDATION_FAILED:FastGrad>=0.5140(need<-0.18)|ATR=7.16|ADX=13.81|RSI=53.4|MACDH=-0.994|BW=0.0000|Accel=0.7949|GradStab=0.8159|VOL=1|VPM=2.00
2025-11-21 09:00:00,959,ENTRY,SHORT,24172.50,1,EnterShort_Bar1|ATR=6.66|ADX=11.90|RSI=47.8|MACDH=-1.061|BW=0.0000|Accel=-0.4733|GradStab=0.4976|VOL=1|VPM=2.00
2025-11-21 09:01:30,962,EXIT,SHORT,24177.25,1,VALIDATION_FAILED:FastGrad>=0.4570(need<-0.18)|ATR=6.86|ADX=12.26|RSI=52.6|MACDH=-0.412|BW=0.0000|Accel=1.0096|GradStab=0.5321|VOL=1|VPM=2.00
2025-11-21 09:02:00,963,ENTRY,SHORT,24171.00,1,EnterShort_Bar1|ATR=7.00|ADX=12.70|RSI=46.8|MACDH=-0.836|BW=0.0000|Accel=-1.0294|GradStab=0.3666|VOL=1|VPM=2.00
2025-11-21 09:05:30,970,EXIT,SHORT,24168.00,1,VALIDATION_FAILED:FastGrad>=0.2969(need<-0.18)|ATR=6.85|ADX=19.66|RSI=47.9|MACDH=-0.670|BW=0.0001|Accel=1.2068|GradStab=0.7484|VOL=1|VPM=2.00
2025-11-21 09:06:00,971,ENTRY,LONG,24173.00,1,EnterLong_Bar1|ATR=7.07|ADX=17.28|RSI=52.5|MACDH=0.180|BW=0.0001|Accel=0.6816|GradStab=0.9063|VOL=1|VPM=2.00
2025-11-21 09:09:00,977,EXIT,LONG,24175.50,1,VALIDATION_FAILED:FastGrad<=-0.0457(need>0.18)|ATR=7.45|ADX=16.10|RSI=51.7|MACDH=0.912|BW=0.0001|Accel=-0.5151|GradStab=0.9363|VOL=1|VPM=2.00
2025-11-21 09:11:30,982,ENTRY,SHORT,24172.75,1,EnterShort_Bar1|ATR=6.82|ADX=13.77|RSI=48.4|MACDH=-0.122|BW=0.0000|Accel=-0.6024|GradStab=0.6559|VOL=1|VPM=2.00
2025-11-21 09:17:00,993,EXIT,SHORT,24169.00,1,VALIDATION_FAILED:FastGrad>=0.5401(need<-0.18)|ATR=7.07|ADX=20.47|RSI=49.7|MACDH=-0.247|BW=0.0001|Accel=1.6072|GradStab=0.5809|VOL=1|VPM=2.00
2025-11-21 09:17:30,994,ENTRY,LONG,24173.25,1,EnterLong_Bar1|ATR=7.17|ADX=19.29|RSI=53.5|MACDH=0.506|BW=0.0000|Accel=0.5175|GradStab=0.7507|VOL=1|VPM=2.00
2025-11-21 09:20:30,1000,EXIT,LONG,24173.50,1,VALIDATION_FAILED:FastGrad<=-0.7244(need>0.18)|ATR=8.53|ADX=20.63|RSI=49.6|MACDH=1.001|BW=0.0001|Accel=-2.5208|GradStab=1.2215|VOL=1|VPM=2.00
2025-11-21 09:21:00,1001,ENTRY,SHORT,24174.25,1,EnterShort_Bar1|ATR=8.29|ADX=19.53|RSI=50.2|MACDH=0.544|BW=0.0001|Accel=0.2763|GradStab=1.1635|VOL=1|VPM=2.00
2025-11-21 09:22:00,1003,EXIT,SHORT,24181.50,1,VALIDATION_FAILED:FastGrad>=0.6839(need<-0.18)|ATR=7.99|ADX=20.06|RSI=55.2|MACDH=0.794|BW=0.0001|Accel=0.5298|GradStab=1.0158|VOL=1|VPM=2.00
2025-11-21 09:28:00,1015,ENTRY,SHORT,24179.50,1,EnterShort_Bar1|ATR=7.33|ADX=14.85|RSI=50.1|MACDH=-0.546|BW=0.0001|Accel=-0.3220|GradStab=0.5758|VOL=1|VPM=2.00
2025-11-21 09:29:00,1017,EXIT,SHORT,24181.00,1,VALIDATION_FAILED:GradientsNotNegative(F:-0.2286,S:0.0127)|ATR=6.96|ADX=12.81|RSI=51.2|MACDH=-0.524|BW=0.0000|Accel=-0.4492|GradStab=0.5804|VOL=1|VPM=2.00
2025-11-21 09:30:00,1019,ENTRY,SHORT,24178.50,1,EnterShort_Bar1|ATR=6.60|ADX=11.61|RSI=48.6|MACDH=-0.841|BW=0.0000|Accel=-0.5107|GradStab=0.4959|VOL=1|VPM=2.00
2025-11-21 09:31:00,1021,EXIT,SHORT,24193.75,1,VALIDATION_FAILED:FastGrad>=1.4392(need<-0.18)|ATR=7.77|ADX=16.83|RSI=60.5|MACDH=0.909|BW=0.0001|Accel=-0.3501|GradStab=0.7522|VOL=1|VPM=2.00
2025-11-21 09:33:30,1026,ENTRY,SHORT,24182.00,1,EnterShort_Bar1|ATR=7.62|ADX=12.55|RSI=49.5|MACDH=-0.645|BW=0.0000|Accel=-0.6858|GradStab=0.7699|VOL=1|VPM=2.00
2025-11-21 09:39:30,1038,EXIT,SHORT,24154.50,1,VALIDATION_FAILED:FastGrad>=0.0566(need<-0.18)|ATR=9.10|ADX=25.79|RSI=42.3|MACDH=-0.404|BW=0.0003|Accel=0.3915|GradStab=1.4646|VOL=1|VPM=2.00
2025-11-21 09:40:00,1039,ENTRY,SHORT,24150.25,1,EnterShort_Bar1|ATR=8.96|ADX=24.83|RSI=39.3|MACDH=-0.321|BW=0.0003|Accel=-0.6756|GradStab=1.3184|VOL=1|VPM=2.00
2025-11-21 09:41:00,1041,EXIT,SHORT,24156.75,1,VALIDATION_FAILED:FastGrad>=0.5413(need<-0.18)|ATR=9.90|ADX=25.64|RSI=45.7|MACDH=0.855|BW=0.0002|Accel=1.5312|GradStab=1.0305|VOL=1|VPM=2.00
2025-11-21 09:42:00,1043,ENTRY,LONG,24160.75,1,EnterLong_Bar1|ATR=9.57|ADX=23.67|RSI=49.1|MACDH=1.805|BW=0.0001|Accel=0.3579|GradStab=0.7047|VOL=1|VPM=2.00
2025-11-21 09:43:00,1045,EXIT,LONG,24159.50,1,VALIDATION_FAILED:GradientsNotPositive(F:0.3452,S:-0.0051)|ATR=9.57|ADX=20.36|RSI=48.0|MACDH=1.930|BW=0.0001|Accel=-0.7484|GradStab=0.6536|VOL=1|VPM=2.00
2025-11-21 09:52:00,1063,ENTRY,SHORT,24097.50,1,EnterShort_Bar1|ATR=13.09|ADX=35.29|RSI=35.4|MACDH=-0.774|BW=0.0005|Accel=-2.7205|GradStab=2.0429|VOL=1|VPM=2.00
2025-11-21 09:58:00,1075,EXIT,SHORT,24084.00,1,VALIDATION_FAILED:FastGrad>=0.6196(need<-0.18)|ATR=11.50|ADX=34.09|RSI=39.7|MACDH=1.898|BW=0.0004|Accel=1.4835|GradStab=1.1846|VOL=1|VPM=2.00
2025-11-21 09:58:30,1076,ENTRY,SHORT,24077.25,1,EnterShort_Bar1|ATR=11.43|ADX=33.27|RSI=36.1|MACDH=1.766|BW=0.0004|Accel=-1.1251|GradStab=1.2076|VOL=1|VPM=2.00
2025-11-21 10:00:00,1079,EXIT,SHORT,24078.75,1,VALIDATION_FAILED:FastGrad>=-0.1628(need<-0.18)|ATR=11.05|ADX=31.60|RSI=38.7|MACDH=2.467|BW=0.0003|Accel=0.1827|GradStab=1.0858|VOL=1|VPM=2.00
2025-11-21 10:01:00,1081,ENTRY,LONG,24090.00,1,EnterLong_Bar1|ATR=11.12|ADX=27.74|RSI=48.1|MACDH=3.696|BW=0.0002|Accel=1.4803|GradStab=0.9683|VOL=1|VPM=2.00
2025-11-21 10:02:00,1083,EXIT,LONG,24082.50,1,VALIDATION_FAILED:FastGrad<=-0.0275(need>0.18)|ATR=11.21|ADX=24.60|RSI=43.3|MACDH=3.119|BW=0.0001|Accel=-1.0898|GradStab=0.7002|VOL=1|VPM=2.00
2025-11-21 10:02:30,1084,ENTRY,LONG,24099.75,1,EnterLong_Bar1|ATR=12.09|ADX=24.36|RSI=54.9|MACDH=4.625|BW=0.0000|Accel=2.5877|GradStab=0.9231|VOL=1|VPM=2.00
2025-11-21 10:12:00,1103,EXIT,LONG,24155.25,1,VALIDATION_FAILED:FastGrad<=-0.0294(need>0.18)|ATR=13.30|ADX=36.16|RSI=64.1|MACDH=0.571|BW=0.0006|Accel=-1.0389|GradStab=2.4111|VOL=1|VPM=2.00
2025-11-21 10:17:00,1113,ENTRY,LONG,24165.25,1,EnterLong_Bar1|ATR=11.21|ADX=27.79|RSI=62.5|MACDH=-2.115|BW=0.0003|Accel=0.4305|GradStab=0.5992|VOL=1|VPM=2.00
2025-11-21 10:18:00,1115,EXIT,LONG,24162.00,1,VALIDATION_FAILED:FastGrad<=-0.3853(need>0.18)|ATR=11.12|ADX=26.96|RSI=57.6|MACDH=-2.438|BW=0.0003|Accel=-1.2982|GradStab=0.6674|VOL=1|VPM=2.00
2025-11-21 10:19:00,1117,ENTRY,SHORT,24155.75,1,EnterShort_Bar1|ATR=11.16|ADX=23.37|RSI=52.6|MACDH=-3.332|BW=0.0002|Accel=-0.1084|GradStab=0.9450|VOL=1|VPM=2.00
2025-11-21 10:24:00,1127,EXIT,SHORT,24147.00,1,VALIDATION_FAILED:FastGrad>=1.8638(need<-0.18)|ATR=13.82|ADX=20.59|RSI=52.1|MACDH=-1.908|BW=0.0002|Accel=3.6868|GradStab=2.0137|VOL=1|VPM=2.00
2025-11-21 10:24:30,1128,ENTRY,LONG,24146.75,1,EnterLong_Bar1|ATR=13.70|ADX=19.00|RSI=52.0|MACDH=-0.915|BW=0.0001|Accel=-0.3513|GradStab=2.2068|VOL=1|VPM=2.00
2025-11-21 10:26:30,1132,EXIT,LONG,24131.00,1,VALIDATION_FAILED:FastGrad<=-2.0566(need>0.18)|ATR=13.64|ADX=16.85|RSI=43.9|MACDH=-0.839|BW=0.0001|Accel=-2.9672|GradStab=2.6542|VOL=1|VPM=2.00
2025-11-21 10:27:00,1133,ENTRY,SHORT,24136.75,1,EnterShort_Bar1|ATR=13.62|ADX=16.82|RSI=46.8|MACDH=-0.599|BW=0.0001|Accel=1.2376|GradStab=2.1925|VOL=1|VPM=2.00
2025-11-21 10:28:00,1135,EXIT,SHORT,24156.50,1,VALIDATION_FAILED:FastGrad>=2.6444(need<-0.18)|ATR=14.85|ADX=14.73|RSI=55.4|MACDH=1.214|BW=0.0000|Accel=4.5790|GradStab=1.8795|VOL=1|VPM=2.00
2025-11-21 10:28:30,1136,ENTRY,LONG,24149.75,1,EnterLong_Bar1|ATR=14.38|ADX=14.05|RSI=52.5|MACDH=1.071|BW=0.0000|Accel=-1.4849|GradStab=1.7156|VOL=1|VPM=2.00
2025-11-21 10:29:30,1138,EXIT,LONG,24137.50,1,VALIDATION_FAILED:FastGrad<=-0.9740(need>0.18)|ATR=13.97|ADX=14.04|RSI=47.4|MACDH=-0.020|BW=0.0000|Accel=-1.0260|GradStab=1.7233|VOL=1|VPM=2.00
2025-11-21 10:30:00,1139,ENTRY,SHORT,24139.00,1,EnterShort_Bar1|ATR=13.62|ADX=13.82|RSI=48.0|MACDH=-0.102|BW=0.0000|Accel=0.4085|GradStab=1.4821|VOL=1|VPM=2.00
2025-11-21 10:31:00,1141,EXIT,SHORT,24142.50,1,VALIDATION_FAILED:FastGrad>=-0.1381(need<-0.18)|ATR=13.45|ADX=12.18|RSI=49.5|MACDH=0.314|BW=0.0000|Accel=-0.9895|GradStab=1.3667|VOL=1|VPM=2.00
2025-11-21 10:31:30,1142,ENTRY,LONG,24155.75,1,EnterLong_Bar1|ATR=13.61|ADX=11.89|RSI=55.3|MACDH=1.501|BW=0.0001|Accel=2.0540|GradStab=1.3400|VOL=1|VPM=2.00
2025-11-21 10:34:00,1147,EXIT,LONG,24146.75,1,VALIDATION_FAILED:FastGrad<=-0.6604(need>0.18)|ATR=12.38|ADX=10.36|RSI=49.7|MACDH=0.377|BW=0.0001|Accel=-0.8836|GradStab=0.9981|VOL=1|VPM=2.00
2025-11-21 10:34:30,1148,ENTRY,SHORT,24140.50,1,EnterShort_Bar1|ATR=12.45|ADX=11.45|RSI=46.6|MACDH=-0.613|BW=0.0000|Accel=-0.8014|GradStab=1.0756|VOL=1|VPM=2.00
2025-11-21 10:38:30,1156,EXIT,SHORT,24139.50,1,VALIDATION_FAILED:FastGrad>=0.7762(need<-0.18)|ATR=12.56|ADX=16.02|RSI=49.5|MACDH=-0.972|BW=0.0001|Accel=3.1457|GradStab=0.9759|VOL=1|VPM=2.00
2025-11-21 10:39:00,1157,ENTRY,LONG,24150.75,1,EnterLong_Bar1|ATR=12.63|ADX=14.28|RSI=54.9|MACDH=0.726|BW=0.0000|Accel=1.5324|GradStab=1.4710|VOL=1|VPM=2.00
2025-11-21 10:41:30,1162,EXIT,LONG,24136.50,1,VALIDATION_FAILED:FastGrad<=-1.0800(need>0.18)|ATR=12.52|ADX=13.22|RSI=46.6|MACDH=0.286|BW=0.0000|Accel=-2.3964|GradStab=1.6580|VOL=1|VPM=2.00
2025-11-21 10:42:00,1163,ENTRY,LONG,24148.00,1,EnterLong_Bar1|ATR=12.75|ADX=13.61|RSI=52.8|MACDH=1.100|BW=0.0000|Accel=1.9154|GradStab=1.6309|VOL=1|VPM=2.00
2025-11-21 10:43:30,1166,EXIT,LONG,24146.00,1,VALIDATION_FAILED:FastGrad<=0.1476(need>0.18)|ATR=11.74|ADX=13.97|RSI=51.4|MACDH=0.756|BW=0.0000|Accel=-0.4217|GradStab=0.8361|VOL=1|VPM=2.00
2025-11-21 10:44:00,1167,ENTRY,LONG,24151.75,1,EnterLong_Bar1|ATR=11.68|ADX=12.48|RSI=54.8|MACDH=1.178|BW=0.0001|Accel=0.8368|GradStab=0.6810|VOL=1|VPM=2.00
2025-11-21 10:49:30,1178,EXIT,LONG,24171.25,1,VALIDATION_FAILED:FastGrad<=-0.3800(need>0.18)|ATR=10.68|ADX=17.82|RSI=56.3|MACDH=1.007|BW=0.0003|Accel=-1.2438|GradStab=1.2648|VOL=1|VPM=2.00
2025-11-21 10:50:30,1180,ENTRY,SHORT,24163.00,1,EnterShort_Bar1|ATR=11.00|ADX=16.38|RSI=50.6|MACDH=-1.088|BW=0.0002|Accel=-1.4998|GradStab=1.7616|VOL=1|VPM=2.00
2025-11-21 10:51:30,1182,EXIT,SHORT,24168.75,1,VALIDATION_FAILED:FastGrad>=-0.0595(need<-0.18)|ATR=11.26|ADX=15.06|RSI=53.8|MACDH=-1.505|BW=0.0001|Accel=1.7759|GradStab=1.9805|VOL=1|VPM=2.00
2025-11-21 10:52:00,1183,ENTRY,LONG,24183.50,1,EnterLong_Bar1|ATR=11.70|ADX=15.50|RSI=60.6|MACDH=-0.041|BW=0.0002|Accel=2.2050|GradStab=2.0038|VOL=1|VPM=2.00
2025-11-21 11:01:30,1202,EXIT,LONG,24201.00,1,VALIDATION_FAILED:FastGrad<=-0.8201(need>0.18)|ATR=8.52|ADX=29.00|RSI=55.8|MACDH=-2.052|BW=0.0002|Accel=-1.0652|GradStab=0.6736|VOL=1|VPM=2.00
2025-11-21 11:02:00,1203,ENTRY,SHORT,24194.00,1,EnterShort_Bar1|ATR=8.61|ADX=26.72|RSI=49.1|MACDH=-2.991|BW=0.0001|Accel=-0.9170|GradStab=0.9751|VOL=1|VPM=2.00
2025-11-21 11:04:30,1208,EXIT,SHORT,24203.50,1,VALIDATION_FAILED:FastGrad>=0.7986(need<-0.18)|ATR=8.65|ADX=21.49|RSI=57.5|MACDH=-2.068|BW=0.0001|Accel=1.9791|GradStab=0.8976|VOL=1|VPM=2.00
2025-11-21 11:05:00,1209,ENTRY,SHORT,24194.75,1,EnterShort_Bar1|ATR=9.02|ADX=21.63|RSI=49.6|MACDH=-2.550|BW=0.0000|Accel=-1.4221|GradStab=0.7622|VOL=1|VPM=2.00
2025-11-21 11:07:00,1213,EXIT,SHORT,24195.00,1,VALIDATION_FAILED:FastGrad>=0.0162(need<-0.18)|ATR=9.02|ADX=16.01|RSI=50.5|MACDH=-1.806|BW=0.0000|Accel=0.6934|GradStab=0.6290|VOL=1|VPM=2.00
2025-11-21 11:07:30,1214,ENTRY,LONG,24204.50,1,EnterLong_Bar1|ATR=9.04|ADX=16.84|RSI=58.0|MACDH=-0.573|BW=0.0000|Accel=1.4268|GradStab=0.8600|VOL=1|VPM=2.00
2025-11-21 11:10:00,1219,EXIT,LONG,24193.75,1,VALIDATION_FAILED:FastGrad<=-1.3813(need>0.18)|ATR=9.05|ADX=16.23|RSI=46.4|MACDH=-0.695|BW=0.0000|Accel=-2.7587|GradStab=1.0805|VOL=1|VPM=2.00
2025-11-21 11:10:30,1220,ENTRY,SHORT,24196.25,1,EnterShort_Bar1|ATR=9.02|ADX=15.08|RSI=48.5|MACDH=-0.800|BW=0.0000|Accel=0.6148|GradStab=1.0138|VOL=1|VPM=2.00
2025-11-21 11:12:30,1224,EXIT,SHORT,24198.25,1,VALIDATION_FAILED:FastGrad>=0.3335(need<-0.18)|ATR=9.48|ADX=13.99|RSI=51.5|MACDH=-0.874|BW=0.0000|Accel=1.0370|GradStab=1.1255|VOL=1|VPM=2.00
2025-11-21 11:13:00,1225,ENTRY,LONG,24202.25,1,EnterLong_Bar1|ATR=9.35|ADX=13.79|RSI=54.7|MACDH=-0.225|BW=0.0000|Accel=0.5344|GradStab=1.1008|VOL=1|VPM=2.00
2025-11-21 11:14:00,1227,EXIT,LONG,24196.50,1,VALIDATION_FAILED:FastGrad<=-0.1880(need>0.18)|ATR=9.29|ADX=12.83|RSI=49.5|MACDH=-0.493|BW=0.0000|Accel=-0.7865|GradStab=0.9426|VOL=1|VPM=2.00
2025-11-21 11:28:30,1256,ENTRY,SHORT,24125.50,1,EnterShort_Bar1|ATR=11.30|ADX=45.88|RSI=38.6|MACDH=0.788|BW=0.0004|Accel=-0.7031|GradStab=1.1895|VOL=1|VPM=2.00
2025-11-21 11:30:30,1260,EXIT,SHORT,24133.25,1,VALIDATION_FAILED:FastGrad>=1.1158(need<-0.18)|ATR=10.85|ADX=42.08|RSI=45.9|MACDH=2.562|BW=0.0003|Accel=1.7419|GradStab=1.4576|VOL=1|VPM=2.00
2025-11-21 11:33:30,1266,ENTRY,SHORT,24118.50,1,EnterShort_Bar1|ATR=10.99|ADX=28.03|RSI=39.1|MACDH=1.497|BW=0.0002|Accel=-1.4563|GradStab=0.6720|VOL=1|VPM=2.00
2025-11-21 11:34:30,1268,EXIT,SHORT,24125.00,1,VALIDATION_FAILED:FastGrad>=-0.0264(need<-0.18)|ATR=10.32|ADX=25.11|RSI=43.8|MACDH=1.886|BW=0.0002|Accel=0.4402|GradStab=0.5843|VOL=1|VPM=2.00
2025-11-21 11:35:30,1270,ENTRY,SHORT,24122.50,1,EnterShort_Bar1|ATR=10.15|ADX=21.94|RSI=42.7|MACDH=1.635|BW=0.0001|Accel=-1.0137|GradStab=0.4602|VOL=1|VPM=2.00
2025-11-21 11:47:30,1294,EXIT,SHORT,24073.75,1,VALIDATION_FAILED:FastGrad>=1.0468(need<-0.18)|ATR=10.60|ADX=36.28|RSI=42.1|MACDH=0.631|BW=0.0004|Accel=3.5856|GradStab=1.3671|VOL=1|VPM=2.00
2025-11-21 11:48:30,1296,ENTRY,LONG,24080.25,1,EnterLong_Bar1|ATR=10.69|ADX=33.25|RSI=47.1|MACDH=2.723|BW=0.0003|Accel=1.3191|GradStab=1.9239|VOL=1|VPM=2.00
2025-11-21 11:51:30,1302,EXIT,LONG,24079.25,1,VALIDATION_FAILED:FastGrad<=0.0832(need>0.18)|ATR=9.72|ADX=23.88|RSI=46.5|MACDH=3.241|BW=0.0001|Accel=-0.4831|GradStab=1.2270|VOL=1|VPM=2.00
2025-11-21 11:52:30,1304,ENTRY,SHORT,24072.50,1,EnterShort_Bar1|ATR=9.46|ADX=22.98|RSI=42.2|MACDH=1.911|BW=0.0001|Accel=-0.9218|GradStab=0.8645|VOL=1|VPM=2.00
2025-11-21 11:55:00,1309,EXIT,SHORT,24074.25,1,VALIDATION_FAILED:FastGrad>=0.8136(need<-0.18)|ATR=9.54|ADX=23.56|RSI=47.8|MACDH=0.942|BW=0.0001|Accel=2.2737|GradStab=1.2566|VOL=1|VPM=2.00
2025-11-21 12:09:30,1338,ENTRY,SHORT,23938.25,1,EnterShort_Bar1|ATR=15.21|ADX=43.88|RSI=30.6|MACDH=1.448|BW=0.0008|Accel=-3.5819|GradStab=2.6090|VOL=1|VPM=2.00
2025-11-21 12:11:00,1341,EXIT,SHORT,23959.00,1,VALIDATION_FAILED:FastGrad>=1.3307(need<-0.18)|ATR=15.85|ADX=40.84|RSI=43.1|MACDH=4.779|BW=0.0005|Accel=3.2396|GradStab=2.3123|VOL=1|VPM=2.00
2025-11-21 12:11:30,1342,ENTRY,LONG,23972.25,1,EnterLong_Bar1|ATR=15.63|ADX=37.62|RSI=48.0|MACDH=6.648|BW=0.0004|Accel=1.7374|GradStab=2.2123|VOL=1|VPM=2.00
2025-11-21 12:15:30,1350,EXIT,LONG,23968.00,1,VALIDATION_FAILED:FastGrad<=-0.5358(need>0.18)|ATR=16.03|ADX=22.61|RSI=47.0|MACDH=4.694|BW=0.0000|Accel=-2.1890|GradStab=1.5482|VOL=1|VPM=2.00
2025-11-21 12:16:00,1351,ENTRY,SHORT,23968.25,1,EnterShort_Bar1|ATR=15.40|ADX=21.14|RSI=47.1|MACDH=3.986|BW=0.0000|Accel=0.1346|GradStab=1.6723|VOL=1|VPM=2.00
2025-11-21 12:20:00,1359,EXIT,SHORT,23956.50,1,VALIDATION_FAILED:FastGrad>=1.2748(need<-0.18)|ATR=14.81|ADX=18.79|RSI=47.8|MACDH=0.897|BW=0.0002|Accel=3.0955|GradStab=1.4125|VOL=1|VPM=2.00
2025-11-21 12:20:30,1360,ENTRY,SHORT,23947.00,1,EnterShort_Bar1|ATR=14.80|ADX=17.50|RSI=44.4|MACDH=0.591|BW=0.0002|Accel=-1.6450|GradStab=1.4286|VOL=1|VPM=2.00
2025-11-21 12:25:30,1370,EXIT,SHORT,23943.75,1,VALIDATION_FAILED:FastGrad>=1.2427(need<-0.18)|ATR=13.89|ADX=16.90|RSI=48.1|MACDH=1.942|BW=0.0002|Accel=1.7087|GradStab=1.0237|VOL=1|VPM=2.00
2025-11-21 12:26:00,1371,ENTRY,LONG,23943.50,1,EnterLong_Bar1|ATR=14.16|ADX=15.66|RSI=47.9|MACDH=2.291|BW=0.0001|Accel=-0.2631|GradStab=1.1725|VOL=1|VPM=2.00
2025-11-21 12:27:00,1373,EXIT,LONG,23937.50,1,VALIDATION_FAILED:FastGrad<=-0.2518(need>0.18)|ATR=14.11|ADX=14.61|RSI=44.4|MACDH=1.956|BW=0.0001|Accel=-0.8178|GradStab=0.9026|VOL=1|VPM=2.00
2025-11-21 12:27:30,1374,ENTRY,SHORT,23923.50,1,EnterShort_Bar1|ATR=14.30|ADX=16.21|RSI=37.7|MACDH=0.388|BW=0.0002|Accel=-2.0121|GradStab=1.0008|VOL=1|VPM=2.00
2025-11-21 12:31:00,1381,EXIT,SHORT,23933.00,1,VALIDATION_FAILED:FastGrad>=1.8806(need<-0.18)|ATR=14.26|ADX=21.13|RSI=49.7|MACDH=1.292|BW=0.0002|Accel=3.4255|GradStab=1.4511|VOL=1|VPM=2.00
2025-11-21 12:31:30,1382,ENTRY,LONG,23945.50,1,EnterLong_Bar1|ATR=14.30|ADX=20.66|RSI=55.9|MACDH=3.220|BW=0.0001|Accel=1.5258|GradStab=1.9729|VOL=1|VPM=2.00
2025-11-21 12:43:30,1406,EXIT,LONG,24048.75,1,VALIDATION_FAILED:FastGrad<=0.0173(need>0.18)|ATR=12.24|ADX=50.87|RSI=66.1|MACDH=-2.212|BW=0.0007|Accel=-0.4028|GradStab=1.3718|VOL=1|VPM=2.00
2025-11-21 12:45:30,1410,ENTRY,SHORT,24031.50,1,EnterShort_Bar1|ATR=11.49|ADX=44.23|RSI=53.6|MACDH=-5.967|BW=0.0003|Accel=-0.5550|GradStab=2.0087|VOL=1|VPM=2.00
2025-11-21 12:46:30,1412,EXIT,SHORT,24045.00,1,VALIDATION_FAILED:FastGrad>=0.2613(need<-0.18)|ATR=11.39|ADX=42.26|RSI=60.1|MACDH=-4.669|BW=0.0003|Accel=0.3005|GradStab=1.4426|VOL=1|VPM=2.00
2025-11-21 12:47:00,1413,ENTRY,LONG,24046.50,1,EnterLong_Bar1|ATR=11.09|ADX=41.76|RSI=60.7|MACDH=-4.226|BW=0.0003|Accel=0.1591|GradStab=1.1841|VOL=1|VPM=2.00
2025-11-21 12:48:00,1415,EXIT,LONG,24042.25,1,VALIDATION_FAILED:FastGrad<=-0.4087(need>0.18)|ATR=10.60|ADX=39.33|RSI=56.8|MACDH=-4.123|BW=0.0002|Accel=-0.9344|GradStab=0.8404|VOL=1|VPM=2.00
2025-11-21 12:49:00,1417,ENTRY,SHORT,24035.25,1,EnterShort_Bar1|ATR=10.49|ADX=33.95|RSI=51.9|MACDH=-4.578|BW=0.0001|Accel=-0.5872|GradStab=0.8663|VOL=1|VPM=2.00
2025-11-21 12:50:00,1419,EXIT,SHORT,24052.00,1,VALIDATION_FAILED:FastGrad>=1.2838(need<-0.18)|ATR=10.89|ADX=32.96|RSI=61.1|MACDH=-2.423|BW=0.0002|Accel=0.4420|GradStab=0.9903|VOL=1|VPM=2.00
2025-11-21 12:50:30,1420,ENTRY,LONG,24053.75,1,EnterLong_Bar1|ATR=11.13|ADX=33.19|RSI=61.3|MACDH=-1.817|BW=0.0002|Accel=-0.0309|GradStab=0.7944|VOL=1|VPM=2.00
