ts_local,bar_time_utc,bar_index,open,high,low,close,vpm,attract,objection,netflow,ema_color,momentum,supertrend,upper_band,lower_band,bull_cross,bear_cross,bull_cross_raw,bear_cross_raw,bull_reason,bear_reason,realtime_state,realtime_reason,regime,atr30,ema10,ema20,energy_ema_first,range_max,range_min,range_mid,range_os,range_count,score_bull,score_bear,adx,atr_ratio,ema_spread,price_to_band,momentum_ext,curvature_ratio,range_break,exit_long,exit_short
2025-11-20 10:42:30.000,2025-11-20T16:42:30.0000000Z,3924,25151.25,25155.75,25151,25152.25,2,1.5,5,-3.5,0,6.9581121647680966E-05,25172.799999999999,25172.799999999999,25138.099999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,7.6321825789585906,25153.548720487095,25153.718600555512,25156.349161845897,25161.256287802767,25147.268712197234,25154.262500000001,-1,9,3,3,11.338154051784494,0.00023553820073106134,0.092456612791676843,0.5,0.00079566363319906507,22514500.623573449,0,0,0
2025-11-20 10:43:00.000,2025-11-20T16:43:00.0000000Z,3925,25153.25,25162,25152.25,25161.5,2,4.7061140850842227,1,3.7061140850842227,15,0.00012918227619170651,25172.799999999999,25172.799999999999,25138.099999999999,1,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BEAR,7.6763876041044163,25156.13077130762,25155.122951523015,25158.679329476719,25161.256287802767,25147.268712197234,25154.262500000001,1,10,5,5,12.135908571891958,0.00023692697138590632,0.20126342736988537,0.56487889273356073,0.00097471703367746809,19382198.078762781,1,0,0
2025-11-20 10:43:30.000,2025-11-20T16:43:30.0000000Z,3926,25161,25165.75,25160.75,25164,2,4.9858793514197188,1,3.9858793514197188,15,0.00019873603879327477,25172.799999999999,25172.799999999999,25138.099999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BEAR,7.5655080173009361,25158.007821152514,25156.226888112658,25160.503463581375,25161.256287802767,25147.268712197234,25154.262500000001,1,11,5,5,13.08964269292315,0.00023234154133811963,0.28423600910020791,0.5,0.00093489547072981519,11543472.773135057,1,0,0
2025-11-20 10:44:00.000,2025-11-20T16:44:00.0000000Z,3927,25164,25164,25158.25,25160,2,4.0548203122843134,3,1.0548203122843134,13,9.9365057283955518E-06,25172.799999999999,25172.799999999999,25138.099999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BEAR,7.5236021945020157,25157.638630529742,25156.170132328691,25160.252770865103,25161.256287802767,25147.268712197234,25154.262500000001,1,11,2,2,12.643788558528879,0.00023383362769822708,0.39444233386514105,0.61764705882352944,0.0011338545085635855,-21905894.187112298,0,0,0
2025-11-20 10:44:30.000,2025-11-20T16:44:30.0000000Z,3928,25159.25,25166.75,25159,25164,2,5.226995965957391,1,4.226995965957391,15,0.00042738015962152009,25172.799999999999,25172.799999999999,25138.099999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BEAR,7.5150376769075047,25159.592763821853,25157.372750111441,25162.302216692085,25161.256287802767,25147.268712197234,25154.262500000001,1,12,5,5,13.364993705990088,0.00023163208944499287,0.53437235745813649,0.73529411764705888,0.00099431253231515725,18195756.533773918,1,0,0
2025-11-20 10:45:00.000,2025-11-20T16:45:00.0000000Z,3929,25164.5,25171.5,25164.25,25169.25,2,5.5187699265517534,1,4.5187699265517534,15,0.00020863137815927516,25172.799999999999,25172.799999999999,25138.099999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BEAR,7.5150919765661426,25162.19160015176,25158.984642391079,25164.961773353669,25161.256287802767,25147.268712197234,25154.262500000001,1,11,6,6,14.815910810151507,0.00023445757750442217,0.69531737207322453,0.88970588235294112,0.00087470801650017392,17191212.62661054,1,0,0
2025-11-20 10:45:30.000,2025-11-20T16:45:30.0000000Z,3930,25170,25177,25167.5,25175.75,2,7.9236868697345946,1,6.9236868697345946,15,0.0005762829748124596,25138.099999999999,25172.799999999999,25138.099999999999,0,0,1,0,[CROSS]|[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.5465333551250495,25165.512135661356,25161.076807968348,25168.239418682941,25161.256287802767,25147.268712197234,25154.262500000001,1,9,8,6,16.745339057513259,0.00023191361769738729,0.85681221764487292,0.96453900709219953,0.00060610275925797124,16382568.691546023,1,0,0
2025-11-20 10:46:00.000,2025-11-20T16:46:00.0000000Z,3931,25175.75,25176.25,25170.75,25172,2,7.5953647846753398,2,5.5953647846753398,15,0.00051671370086251443,25138.099999999999,25209.400000000001,25138.099999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],,BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.4805377988431037,25166.179350665076,25161.817792243466,25169.121534946353,25161.256287802767,25147.268712197234,25154.262500000001,1,10,6,6,17.995846344118103,0.00022946326278206383,0.99230103830095873,1.0283553875236287,0.00083476601707295256,-22846463.804831289,1,0,0
2025-11-20 10:46:30.000,2025-11-20T16:46:30.0000000Z,3932,25172.25,25179.75,25170,25178.75,2,7.8946517330007762,0,7.8946517330007762,15,0.0005960955739903631,25138.099999999999,25209.400000000001,25138.099999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.5372976499927775,25169.431865420185,25163.990474161325,25172.247227957083,25161.256287802767,25147.268712197234,25154.262500000001,1,10,6,6,19.839313606468249,0.0002271034033941949,1.0911154422469447,0.5,0.00078501515377353808,17697994.899033573,1,0,0
2025-11-20 10:47:00.000,2025-11-20T16:47:00.0000000Z,3933,25178.75,25182,25174.25,25182,2,8.5,0,8.5,15,0.001003706758623431,25138.099999999999,25209.400000000001,25138.099999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.5357766172152401,25172.200451872715,25165.985712449816,25174.717782365671,25161.256287802767,25147.268712197234,25154.262500000001,1,12,6,6,21.637715384049482,0.00022685067327184432,1.0785652323891644,0.4264705882352961,0.00085476881485309906,8956794.7684347257,1,0,0
2025-11-20 10:47:30.000,2025-11-20T16:47:30.0000000Z,3934,25182,25184,25178.75,25182.75,2,8,0,8,15,0.001202663751118179,25147.049999999999,25209.400000000001,25147.049999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.4620840633080663,25174.184667234698,25167.623127590647,25176.594225892535,25161.256287802767,25147.268712197234,25154.262500000001,1,12,6,6,23.468359843736881,0.00022622922978683758,1.0714027986835681,0.44944852941176605,0.0011532305367492816,-32784462.225061439,1,0,0
2025-11-20 10:48:00.000,2025-11-20T16:48:00.0000000Z,3935,25182.5,25184.75,25178,25178.25,2,7.5,2.5,5,15,0.0010138056474938129,25147.049999999999,25209.400000000001,25147.049999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],,BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.4227923723089084,25174.291587241609,25168.268997525327,25177.285380714031,25161.256287802767,25147.268712197234,25154.262500000001,1,13,6,6,24.994635709839578,0.00022397546072252286,1.0712261245378021,0.48338081671415051,0.0011432320661682838,-20790037.272093996,1,0,0
2025-11-20 10:48:30.000,2025-11-20T16:48:30.0000000Z,3936,25178.25,25178.75,25165,25166.25,2,6.8970495574329425,3,3.8970495574329425,5,0.00068591196469044492,25147.049999999999,25209.400000000001,25147.049999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-12.00|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.6267548487875008,25170.998901958006,25167.018888917471,25175.108304571226,25161.256287802767,25147.268712197234,25154.262500000001,1,15,4,4,21.332916629404281,0.00022613760666524661,0.98531361482889523,0.42165242165242384,0.00084485483406057107,-18966017.117918048,1,0,0
2025-11-20 10:49:00.000,2025-11-20T16:49:00.0000000Z,3937,25166,25166.25,25156.5,25160.75,2,6.3314668921174633,3,3.3314668921174633,0,0.00041749087981232793,25147.049999999999,25209.400000000001,25147.049999999999,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-5.25|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.7036407982723611,25168.490837139194,25166.040899496758,25172.426643656981,25161.256287802767,25147.268712197234,25154.262500000001,1,15,2,2,20.444000648012697,0.00022518909613303143,0.96929786195796508,0.48812915479582181,0.00091436749622326465,-14819473.477045456,0,0,0
2025-11-20 10:49:30.000,2025-11-20T16:49:30.0000000Z,3938,25161.5,25171.75,25160,25167.5,2,6.1038308669699139,1,5.1038308669699139,7,0.0006063075867964099,25147.049999999999,25209.400000000001,25147.049999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_UP|diff=6.00|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00&ema>6,BULL,7.8179638827743929,25169.112337824627,25166.649249204551,25172.98131492559,25161.256287802767,25147.268712197234,25154.262500000001,1,15,4,4,18.691122932913238,0.0002243404611824276,0.87623511713416979,0.40740740740740999,0.00065590062111801244,-22874607.523307081,1,0,0
2025-11-20 10:50:00.000,2025-11-20T16:50:00.0000000Z,3939,25167,25168,25163.5,25165.25,2,5.8721495646812265,3,2.8721495646812265,2,0.00014903721956163185,25147.049999999999,25195.849999999999,25147.049999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-1.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.6945873089041354,25168.195218550729,25166.389003248565,25171.645051940475,25161.256287802767,25147.268712197234,25154.262500000001,1,13,3,3,17.494745028402857,0.0002228035683673372,0.82558911546743741,0.44539411206078022,0.00058624801271860095,-14561032.989028353,1,0,0
2025-11-20 10:50:30.000,2025-11-20T16:50:30.0000000Z,3940,25165.5,25165.5,25157.25,25160.25,2,5.0093430702362749,3,2.0093430702362749,0,-0.00014902241297091082,25147.049999999999,25195.849999999999,25147.049999999999,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-5.25|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.7208788430517759,25166.10600526051,25165.423383891557,25169.516041552382,25161.256287802767,25147.268712197234,25154.262500000001,1,12,1,1,17.422717416703726,0.00021802060866646549,0.79412978365451459,0.5,0.00060612082670906202,-16512223.867237352,0,0,0
2025-11-20 10:51:00.000,2025-11-20T16:51:00.0000000Z,3941,25161,25164.5,25154.75,25156.25,2,4.6014973407559365,3,1.6014973407559365,0,-0.00014904610492845786,25147.049999999999,25195.849999999999,25147.049999999999,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-4.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.7618495482833829,25163.561938188352,25164.116621706871,25167.372833241909,25161.256287802767,25147.268712197234,25154.262500000001,1,9,1,1,17.429897969485285,0.00021569702948248968,0.79148851997594083,0.59191176470589224,0.00054641551422667304,-13711235.139708938,0,0,0
2025-11-20 10:51:30.000,2025-11-20T16:51:30.0000000Z,3942,25156,25166.75,25154.75,25160.75,2,4.5,2,2.5,0,-0.00012915275790812271,25147.049999999999,25195.849999999999,25147.049999999999,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_UP|diff=4.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.8983990077850486,25163.848197360712,25164.252907167895,25167.868266593527,25161.256287802767,25147.268712197234,25154.262500000001,1,6,4,4,16.491060414412022,0.00021349090800914898,0.74133131521117568,0.5091911764705892,0.00029799745708836617,22897476.491181407,0,0,0
2025-11-20 10:52:00.000,2025-11-20T16:52:00.0000000Z,3943,25161.25,25162,25152.5,25155.5,2,4.5,4,0.5,0,-0.00054630153858378772,25147.049999999999,25195.849999999999,25147.049999999999,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-5.75|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50,BULL,7.9334523741922141,25161.429516848846,25162.90002258501,25165.464613274824,25161.256287802767,25147.268712197234,25154.262500000001,1,4,3,3,16.494123469524762,0.00021603389194554777,0.56591509191290257,0.25183823529409111,-0.00018869236193181255,-17457494.024315733,0,0,0
2025-11-20 10:52:30.000,2025-11-20T16:52:30.0000000Z,3944,25155.25,25158.75,25154.25,25157.25,2,4.5,2,2.5,0,-0.00073483411616337153,25147.049999999999,25187.849999999999,25147.049999999999,0,0,0,0,[NETFLOW-BULL] emaColor=0 net=2.50|[GUARD-EMA0],[RT-FLAT],FLAT,NONE_UP|diff=2.00|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.8142817394969191,25160.92167081021,25162.510451273061,25164.331690619863,25161.256287802767,25147.268712197234,25154.262500000001,1,3,3,3,16.230839542098042,0.00021578589807830432,0.43306821932687339,0.25183823529409111,-0.00029790276453765493,24635599.299384236,0,0,0
2025-11-20 10:53:00.000,2025-11-20T16:53:00.0000000Z,3945,25157,25160.25,25152.25,25152.25,2,5,3.5,1.5,0,-0.00078460193866200544,25147.049999999999,25187.849999999999,25147.049999999999,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-4.75|BULL_FAIL:obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.8118612370692437,25158.592937274469,25161.100158861569,25162.38535249589,25161.256287802767,25147.268712197234,25154.262500000001,1,2,3,3,16.542060953586844,0.0002132326948211092,0.32259901507070071,0.23345588235291265,-0.00038724667613269654,-17372155.665700626,0,0,0
2025-11-20 10:53:30.000,2025-11-20T16:53:30.0000000Z,3946,25152,25157.5,25152,25157,2,4,1.5,2.5,0,-0.00086382366082510048,25147.049999999999,25187.849999999999,25147.049999999999,0,0,0,0,[NETFLOW-BULL] emaColor=0 net=2.50|[RT-FLAT],[RT-FLAT],FLAT,NONE_UP|diff=5.00|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.7206325291669362,25159.047113968365,25161.140506543688,25162.188281996714,25161.256287802767,25147.268712197234,25154.262500000001,1,2,2,2,16.580149393651766,0.00021276823883818803,0.19149549629105028,0.14154411764702046,-0.00051631352145679844,21410868.075778529,0,0,0
2025-11-20 10:54:00.000,2025-11-20T16:54:00.0000000Z,3947,25157,25157,25151.25,25152,2,5,3.5,1.5,0,-0.0011913271384322134,25147.049999999999,25187.849999999999,25147.049999999999,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-5.00|BULL_FAIL:obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.6568892226391494,25156.976564321223,25159.81533358488,25160.10062559737,25161.256287802767,25147.268712197234,25154.262500000001,1,2,3,3,16.825863158251551,0.00021063889681844578,0.099664205925764734,0.15992647058819889,-0.00033764325011420289,-18777034.378066603,0,0,0
2025-11-20 10:54:30.000,2025-11-20T16:54:30.0000000Z,3948,25151.75,25159.5,25150,25155.5,2,5,1.5,3.5,0,-0.0010820899226653166,25147.049999999999,25187.849999999999,25147.049999999999,0,0,0,0,[NETFLOW-BULL] emaColor=0 net=3.50|[RT-FLAT],[RT-FLAT],FLAT,NONE_UP|diff=3.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.7080484707734005,25157.220494775211,25159.70366916183,25160.3705004779,25161.256287802767,25147.268712197234,25154.262500000001,1,2,3,3,15.939750831118729,0.00021250756904848931,0.125384583294989,0.38051470588234015,-0.00014895286138446719,21046595.516777892,0,0,0
2025-11-20 10:55:00.000,2025-11-20T16:55:00.0000000Z,3949,25155.25,25156.25,25153.5,25154.75,2,3.5,4,-0.5,0,-0.00093334524837905737,25147.049999999999,25173.450000000001,25147.049999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BULL,7.5566690773031757,25156.560570105336,25159.11737867476,25159.256400382321,25161.256287802767,25147.268712197234,25154.262500000001,1,2,2,2,15.604671749690288,0.0002114186810694488,0.074525417289534171,0.22426470588232345,-0.00035747266823557447,-19993027.872065689,0,0,0
2025-11-20 10:55:30.000,2025-11-20T16:55:30.0000000Z,3950,25154,25156.25,25147.5,25149.25,2,5,3.5,1.5,0,-0.0006755078726468981,25147.049999999999,25173.450000000001,25147.049999999999,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-4.75|BULL_FAIL:obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.5875578858375148,25154.388400334115,25157.696902701202,25157.46512030586,25161.256287802767,25147.268712197234,25154.262500000001,1,1,3,3,17.092931557341785,0.0002073658147289769,0.006746633884387036,0.22137404580147726,-0.00029793234949450809,-19043520.623585168,0,0,0
2025-11-20 10:56:00.000,2025-11-20T16:56:00.0000000Z,3951,25148.5,25151.75,25146.25,25148.5,2,3.5,3.5,0,0,-0.00048686942956787852,25147.049999999999,25173.450000000001,25147.049999999999,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,FLAT|diff=0.00|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.4960281785318195,25153.363236637,25156.844816729659,25156.242096244692,25161.256287802767,25147.268712197234,25154.262500000001,-1,1,3,3,17.941796076392613,0.00020609314578343856,-0.06577161843197879,0.15776081424930732,-0.00048655518926003891,54064786.824009337,0,0,0
2025-11-20 10:56:30.000,2025-11-20T16:56:30.0000000Z,3952,25148.75,25153.75,25146.75,25149,2,3.5,3.5,0,0,-0.00073507499751663857,25147.049999999999,25173.450000000001,25147.049999999999,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,FLAT|diff=0.25|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.4636605725807597,25152.607110967463,25156.11923327695,25155.593676995755,25161.256287802767,25147.268712197234,25154.262500000001,-1,1,3,3,17.658197436012568,0.00020287611318014817,-0.14142827284199352,0.094147582697137425,-0.00036746084555719973,23517923.822145734,0,0,0
2025-11-20 10:57:00.000,2025-11-20T16:57:00.0000000Z,3953,25149,25149.25,25142.5,25146.5,4,1.5,4.5,-3,0,-0.00074507505389376227,25173.450000000001,25173.450000000001,25147.049999999999,0,0,0,1,[GUARD-EMA0],[CROSS]|[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,7.4490385534947334,25151.033917237837,25154.940077273248,25153.714941596609,25161.256287802767,25147.268712197234,25154.262500000001,-1,3,6,8,19.008035461394815,0.00019944110267174203,-0.23207716188724592,-0.0089020771514224419,-0.00052632101609747866,-17361563.362883326,1,0,0
2025-11-20 10:57:30.000,2025-11-20T16:57:30.0000000Z,3954,25146,25151.5,25145,25149.5,2,2.5,2,0.5,0,-0.00042726125535318609,25173.450000000001,25173.450000000001,25105.299999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_UP|diff=3.50|BULL_FAIL:net<1.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BEAR,7.4440706017115756,25151.00295707889,25154.580704834527,25153.45195327729,25161.256287802767,25147.268712197234,25154.262500000001,-1,4,3,3,18.679666027233701,0.00019643424621548726,-0.29345877182451902,0.52750352609309858,-0.000536240950933953,20377065.426587828,0,0,0
2025-11-20 10:58:00.000,2025-11-20T16:58:00.0000000Z,3955,25148,25148,25140.25,25142.25,2,1.5,6.5,-5,0,-0.00055652173913043473,25173.450000000001,25173.450000000001,25105.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,7.4539904705434123,25148.510683890992,25152.887077616728,25151.161562621834,25161.256287802767,25147.268712197234,25154.262500000001,-1,5,5,5,20.115283588322722,0.0002008137302899393,-0.31967787775810852,0.53455571227081355,-0.00062555232298358674,-19451450.899934821,1,0,0
2025-11-20 10:58:30.000,2025-11-20T16:58:30.0000000Z,3956,25142,25142,25137.25,25140,2,1.5,4.5,-3,0,-0.00082469719702314118,25172.299999999999,25172.299999999999,25107.700000000001,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,7.3585796770808543,25146.665766158745,25151.487401290418,25148.92925009747,25161.256287802767,25147.268712197234,25154.262500000001,-1,5,6,6,21.544007216464177,0.00020742307253967279,-0.43960423031950374,0.34414668547250993,-0.00080435343885920836,-10157771.585952513,1,0,0
2025-11-20 10:59:00.000,2025-11-20T16:59:00.0000000Z,3957,25140,25145.25,25138.5,25139.75,2,1.5,6.5,-5,0,-0.0006261056230247858,25172.299999999999,25172.299999999999,25107.700000000001,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,7.3641270211781586,25145.189345865416,25150.252773503125,25147.733400077977,25161.256287802767,25147.268712197234,25154.262500000001,-1,6,5,5,21.075197336447168,0.0002120614833843126,-0.43545508751506701,0.48519040902680888,-0.00032779069074438287,27419174.853797678,1,0,0
2025-11-20 10:59:30.000,2025-11-20T16:59:30.0000000Z,3958,25138.75,25140,25135.25,25136.5,2,1.5,6.5,-5,0,-0.00082481193294179614,25168.799999999999,25168.799999999999,25107.700000000001,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,7.2561561204722205,25143.183844964267,25148.701488951807,25145.586720062383,25161.256287802767,25147.268712197234,25154.262500000001,-1,5,6,6,22.147317136863244,0.0002165442455557115,-0.34753221640898169,0.61918194640339286,-0.00013906271728549575,-16310776.182612734,1,0,0
2025-11-20 11:00:00.000,2025-11-20T17:00:00.0000000Z,3959,25136,25139.5,25131.25,25132.5,2,1.5,6.5,-5,0,-0.00078521802224453083,25168.799999999999,25168.799999999999,25107.700000000001,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,7.2640064720120341,25140.720666541012,25146.856902702424,25143.529376049908,25161.256287802767,25147.268712197234,25154.262500000001,-1,4,6,6,23.64730807890216,0.00021856350039449972,-0.21754499996908208,0.73201692524683204,3.9732994278448824E-05,-16014348.403499937,1,0,0
2025-11-20 11:00:30.000,2025-11-20T17:00:30.0000000Z,3960,25132.5,25144.5,25131,25138.25,2,1.5,4.5,-3,0,-0.00074531939420439638,25168.799999999999,25168.799999999999,25107.700000000001,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,7.4652062562782993,25141.172280888924,25146.556472059565,25144.44350083993,25161.256287802767,25147.268712197234,25154.262500000001,-1,3,6,6,22.501246466213058,0.00021722697430689766,-0.10090945055720581,0.76727785613540678,0.00018875047187617969,20537949.263419498,1,0,0
2025-11-20 11:01:00.000,2025-11-20T17:01:00.0000000Z,3961,25138.5,25139,25128.5,25131.5,2,1.5,6.5,-5,0,-0.00081504452926208653,25168.799999999999,25168.799999999999,25107.700000000001,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,7.5633104921801344,25138.463271140521,25144.566966784052,25142.034800671947,25161.256287802767,25147.268712197234,25154.262500000001,-1,3,6,6,23.063521038630917,0.00021591761210717299,0.039860016245762263,0.85895627644570105,0.00029802113963283794,-19692282.934782498,1,0,0
2025-11-20 11:01:30.000,2025-11-20T17:01:30.0000000Z,3962,25132,25139.5,25131.25,25137,2,2,4,-2,0,-0.00073542565244181189,25168.799999999999,25168.799999999999,25107.700000000001,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,7.5692556979963515,25138.89556894968,25144.253332759268,25142.177840537559,25161.256287802767,25147.268712197234,25154.262500000001,-1,3,6,6,23.081639598848817,0.00021401480807457194,0.14911390441678404,0.8513302034428829,6.9521690767519466E-05,20048489.87857943,1,0,0
2025-11-20 11:02:00.000,2025-11-20T17:02:00.0000000Z,3963,25136.75,25138.5,25132.75,25133,2,1.5,6.5,-5,0,-0.00086464782993271648,25168.799999999999,25168.799999999999,25107.700000000001,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,7.5108360636186955,25137.356705173705,25142.906076578114,25140.722272430052,25161.256287802767,25147.268712197234,25154.262500000001,-1,4,6,6,23.199526986226637,0.00021248954423293401,0.26517073310958478,0.92038216560509922,0.00032780045892064248,-21024951.506015368,1,0,0
2025-11-20 11:02:30.000,2025-11-20T17:02:30.0000000Z,3964,25133.5,25135.5,25129.75,25131.75,2,1.5,6.5,-5,0,-0.0006958458005705936,25168.799999999999,25168.799999999999,25107.700000000001,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,7.4546415281647391,25136.213337290883,25141.764228015116,25139.397817944046,25161.256287802767,25147.268712197234,25154.262500000001,-1,3,6,6,24.112281046072749,0.0002106900555425043,0.37312305495277714,0.96453900709219953,0.00045696574743701819,-16933407.515684031,1,0,0
2025-11-20 11:03:00.000,2025-11-20T17:03:00.0000000Z,3965,25132.5,25134.25,25126.5,25127.25,2,1.5,6.5,-5,0,-0.00084498081396504766,25168.799999999999,25168.799999999999,25107.700000000001,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,7.45670903278147,25133.939011502454,25140.000968204149,25137.398254355234,25161.256287802767,25147.268712197234,25154.262500000001,-1,5,5,5,25.365966656032558,0.00020964973462461443,0.39795758441991413,0.85815602836879801,0.00038744672607516468,-18985568.11742283,1,0,0
